,ymd,hour,data_source,sum(total_bytes)
50368,2017-04-08,8,conda-forge,27779626
50369,2016-11-02,2,anaconda,121718915503
50370,2018-06-20,23,conda-forge,165081181
50371,2017-08-04,3,bioconda,974111
50372,2017-10-02,8,anaconda,360516552193
50373,2017-08-31,8,anaconda,307369514367
50374,2019-06-10,7,pyviz,512567
50375,2018-08-31,14,pyviz,1011018
50376,2018-11-24,2,conda-forge,193149369
50377,2017-04-14,0,anaconda,161865374970
50378,2018-12-14,9,pyviz,127013
50379,2019-07-21,2,pyviz,64756
50380,2017-09-01,10,conda-forge,46595374
50381,2019-07-02,20,bioconda,42067747495
50382,2017-05-03,6,anaconda,183828728806
50383,2017-12-31,13,bioconda,1919081
50384,2019-07-11,23,anaconda,989717961227
50385,2018-11-20,3,anaconda,930459424297
50386,2019-06-07,3,bioconda,11171607660
50387,2018-10-08,12,pyviz,1091947
50388,2017-12-21,15,conda-forge,169652522
50389,2018-10-17,13,anaconda,842743892372
50390,2018-02-11,6,conda-forge,50870492
50391,2019-02-12,18,pyviz,397489
50392,2016-12-01,10,anaconda,194088953381
50393,2018-02-12,17,bioconda,5240348
50394,2017-10-21,6,bioconda,1027703
50395,2018-04-21,22,conda-forge,57273874
50396,2019-06-15,10,bioconda,1351858040
50397,2019-08-28,14,pyviz,659147
50398,2017-01-24,6,anaconda,135658076988
50399,2019-08-17,12,pyviz,733905
50400,2019-02-12,0,conda-forge,276746733202
50401,2018-07-22,16,bioconda,6822952
50402,2017-12-04,2,conda-forge,90821916
50403,2018-11-15,14,anaconda,930709267029
50404,2017-09-18,8,bioconda,5338636
50405,2019-08-30,13,anaconda,935139246521
50406,2018-08-16,8,conda-forge,184721016
50407,2018-03-13,4,anaconda,333068337334
50408,2018-05-30,15,conda-forge,260104102
50409,2018-08-17,10,bioconda,5586925
50410,2018-02-02,21,bioconda,5882750
50411,2019-05-09,6,bioconda,6133395247
50412,2019-06-15,19,anaconda,927616264536
50413,2018-12-30,17,conda-forge,77692592423
50414,2017-04-12,6,bioconda,629312
50415,2017-04-02,1,anaconda,143534512693
50416,2016-11-15,21,anaconda,182944298030
50417,2018-06-20,16,pyviz,59475
50418,2018-10-15,15,conda-forge,372922215
50419,2018-02-11,9,anaconda,275222679807
50420,2019-05-14,2,anaconda,1266517226263
50421,2019-06-29,6,conda-forge,99841835115
50422,2017-03-26,17,anaconda,113854444035
50423,2018-05-16,16,conda-forge,275567286
50424,2018-05-09,3,conda-forge,130144323
50425,2018-07-08,21,pyviz,1626040
50426,2017-06-14,3,anaconda,187080772882
50427,2017-05-10,9,conda-forge,29685967
50428,2018-10-17,8,bioconda,7759987
50429,2017-05-06,21,anaconda,125357008498
50430,2019-06-17,11,pyviz,506072
50431,2019-01-27,14,conda-forge,95323556730
50432,2017-10-09,23,bioconda,1486453
50433,2018-05-06,23,bioconda,1139909
50434,2017-06-05,2,conda-forge,44171715
50435,2018-05-26,1,conda-forge,66113194
50436,2018-10-04,5,anaconda,652467194832
50437,2017-11-19,15,conda-forge,59692786
50438,2017-01-18,6,anaconda,133684049311
50439,2019-04-11,22,anaconda,982214814850
50440,2018-01-29,14,anaconda,462204037320
50441,2018-10-01,14,pyviz,711820
50442,2018-07-04,6,pyviz,36508
50443,2019-08-29,10,bioconda,9287746685
50444,2017-05-03,3,conda-forge,29068087
50445,2018-04-13,6,anaconda,473647188375
50446,2019-01-03,20,pyviz,803641
50447,2019-06-22,9,pyviz,64951
50448,2018-05-29,20,bioconda,6145505
50449,2019-03-09,11,anaconda,1990014983886
50450,2018-04-26,8,pyviz,205670
50451,2017-12-14,7,conda-forge,50860419
50452,2019-02-25,20,pyviz,347158
50453,2018-03-02,0,conda-forge,178239179
50454,2017-07-07,14,conda-forge,106906879
50455,2017-05-21,9,anaconda,109602401023
50456,2017-09-01,18,conda-forge,119285356
50457,2019-05-16,13,anaconda,1369501697555
50458,2017-04-07,16,conda-forge,90168866
50459,2019-04-22,9,bioconda,15643815
50460,2018-12-06,13,anaconda,980412938072
50461,2017-10-08,10,anaconda,348750914650
50462,2017-12-29,6,conda-forge,34934671
50463,2018-06-23,15,conda-forge,87704639
50464,2019-08-17,2,pyviz,470006
50465,2018-07-26,20,conda-forge,267381559
50466,2019-03-18,9,pyviz,168980
50467,2018-03-05,16,conda-forge,212155179
50468,2017-04-21,0,bioconda,826077
50469,2017-10-02,21,bioconda,10322997
50470,2018-01-04,21,anaconda,573302197450
50471,2018-02-04,18,bioconda,1459506
50472,2019-06-22,1,pyviz,53021
50473,2018-07-11,4,pyviz,4567
50474,2018-08-13,4,bioconda,3167319
50475,2019-06-03,17,anaconda,1282024989262
50476,2018-08-10,15,bioconda,15101588
50477,2017-08-25,9,bioconda,4516256
50478,2018-12-15,21,conda-forge,201535390933
50479,2017-06-30,9,anaconda,249845736120
50480,2017-03-26,15,anaconda,122525171495
50481,2017-06-23,0,bioconda,1181489
50482,2017-07-10,20,anaconda,484449454016
50483,2018-11-23,6,bioconda,2629499
50484,2018-06-29,22,conda-forge,186649706
50485,2019-01-06,14,anaconda,506345843146
50486,2018-05-14,4,conda-forge,86196973
50487,2017-04-15,3,conda-forge,30558793
50488,2019-04-15,13,pyviz,955316
50489,2018-01-14,22,conda-forge,99017827
50490,2018-06-25,2,bioconda,6265289
50491,2019-02-17,12,bioconda,5153399
50492,2019-07-16,12,bioconda,6141010022
50493,2018-02-19,10,conda-forge,92965543
50494,2019-03-31,12,bioconda,3234461
50495,2017-05-15,12,anaconda,361844685546
50496,2019-07-15,10,bioconda,4259854958
50497,2019-03-13,19,bioconda,13154130
50498,2017-08-28,18,bioconda,3260291
50499,2018-04-18,22,anaconda,494978744683
50500,2017-02-15,6,anaconda,179479017270
50501,2019-08-23,6,bioconda,17702384878
50502,2016-11-06,22,anaconda,71116655965
50503,2018-12-02,15,anaconda,503480156962
50504,2017-06-22,5,anaconda,191422271279
50505,2017-12-09,6,bioconda,2766837
50506,2019-05-10,20,anaconda,1329849127887
50507,2019-07-16,3,pyviz,275438
50508,2016-11-20,3,anaconda,85992797687
50509,2018-02-06,7,bioconda,2986269
50510,2018-01-09,6,anaconda,541430926702
50511,2018-11-20,0,pyviz,54880
50512,2017-11-24,15,bioconda,3760943
50513,2018-06-04,17,bioconda,4470587
50514,2019-02-23,12,conda-forge,87029185289
50515,2018-12-24,4,anaconda,709512137354
50516,2017-11-03,16,conda-forge,198036643
50517,2019-07-20,22,pyviz,195094
50518,2019-05-22,11,conda-forge,269184465982
50519,2018-07-14,23,conda-forge,82304768
50520,2018-03-23,10,pyviz,4671
50521,2019-02-02,13,pyviz,405318
50522,2018-01-18,15,anaconda,482992308132
50523,2018-06-17,19,conda-forge,74465522
50524,2019-04-23,12,conda-forge,221358300203
50525,2017-12-20,14,anaconda,427357243124
50526,2019-04-14,22,pyviz,130054
50527,2016-12-19,18,anaconda,182854836410
50528,2017-11-20,5,anaconda,602711378641
50529,2017-09-13,21,conda-forge,126533998
50530,2019-02-25,16,pyviz,93552
50531,2019-07-29,11,anaconda,1023308164430
50532,2018-11-30,11,pyviz,1102571
50533,2016-11-23,14,anaconda,177837893728
50534,2019-04-22,0,bioconda,63314542
50535,2019-02-05,1,anaconda,876126747284
50536,2019-06-01,8,anaconda,1215752636071
50537,2019-05-06,22,anaconda,1080662459185
50538,2017-05-26,0,bioconda,4809107
50539,2019-02-12,19,conda-forge,300244880488
50540,2018-06-18,18,bioconda,13390056
50541,2017-10-06,8,conda-forge,81609636
50542,2018-08-30,5,conda-forge,220665930
50543,2019-04-25,5,conda-forge,155588973975
50544,2017-05-20,18,bioconda,769711
50545,2019-06-25,0,bioconda,8167526955
50546,2018-07-08,4,pyviz,37570
50547,2019-08-03,18,pyviz,100030
50548,2018-08-31,7,anaconda,741583803925
50549,2018-01-13,7,anaconda,266176576413
50550,2017-07-10,18,anaconda,465032753997
50551,2017-07-25,0,anaconda,215579449741
50552,2017-04-12,20,anaconda,305051062377
50553,2016-12-08,19,anaconda,164513941990
50554,2018-06-07,11,pyviz,32465
50555,2017-10-08,21,anaconda,268507705314
50556,2019-03-27,4,conda-forge,205088166580
50557,2019-06-12,19,anaconda,1826982657698
50558,2019-07-02,23,conda-forge,365621255655
50559,2019-06-29,19,anaconda,778206304589
50560,2018-06-02,22,pyviz,41355
50561,2017-04-28,23,conda-forge,41014971
50562,2017-03-21,9,anaconda,188111407782
50563,2018-08-14,1,anaconda,616310154198
50564,2018-03-04,2,anaconda,306170575238
50565,2019-01-08,1,conda-forge,129637329736
50566,2019-02-09,21,conda-forge,115522840793
50567,2017-09-10,19,bioconda,540876
50568,2016-12-12,8,anaconda,116866757852
50569,2017-06-24,10,anaconda,91340323744
50570,2017-07-17,16,conda-forge,109235956
50571,2019-01-14,18,anaconda,1261141715245
50572,2019-07-21,23,bioconda,2526773111
50573,2019-05-27,20,pyviz,283651
50574,2017-05-22,20,bioconda,2118139
50575,2017-12-23,5,conda-forge,47205492
50576,2018-03-08,7,conda-forge,88154341
50577,2019-04-07,21,anaconda,826620230376
50578,2018-01-19,8,bioconda,2985303
50579,2017-11-12,22,conda-forge,99097712
50580,2019-05-20,8,pyviz,23260
50581,2017-06-22,8,conda-forge,53097736
50582,2017-10-05,17,anaconda,425259426120
50583,2017-10-12,14,anaconda,420247656245
50584,2017-09-08,17,bioconda,4514616
50585,2019-04-01,6,conda-forge,112707269400
50586,2018-07-25,20,bioconda,5636489
50587,2017-07-15,12,bioconda,227723
50588,2019-03-26,11,bioconda,16072993
50589,2018-07-22,15,pyviz,91852
50590,2018-11-24,16,anaconda,584055224165
50591,2019-04-27,8,anaconda,1022385471124
50592,2019-02-08,5,anaconda,914038437343
50593,2017-11-22,6,bioconda,3476979
50594,2018-05-03,9,pyviz,64638
50595,2018-03-16,10,anaconda,494918166444
50596,2017-05-15,4,conda-forge,20950016
50597,2019-07-22,7,bioconda,4470782507
50598,2019-03-06,1,conda-forge,380391339857
50599,2017-07-25,7,conda-forge,44983247
50600,2019-04-21,19,conda-forge,65865694843
50601,2017-08-14,16,bioconda,5805282
50602,2018-10-30,14,conda-forge,395105458
50603,2018-10-11,13,pyviz,702518
50604,2019-02-04,1,bioconda,41748947
50605,2019-01-09,2,conda-forge,139031241719
50606,2017-11-14,7,anaconda,422759034028
50607,2019-03-28,2,anaconda,1579404498351
50608,2019-05-12,2,anaconda,785293160148
50609,2019-07-12,4,conda-forge,157231609049
50610,2019-07-22,5,conda-forge,173565005306
50611,2018-05-01,19,conda-forge,161285208
50612,2017-06-07,16,conda-forge,104855794
50613,2017-06-05,15,bioconda,2162439
50614,2018-02-28,13,anaconda,566295655297
50615,2018-05-30,20,anaconda,652394400497
50616,2017-12-13,12,anaconda,429086844547
50617,2018-10-12,14,anaconda,860748923556
50618,2019-03-11,23,anaconda,979874794405
50619,2017-05-30,7,conda-forge,21293125
50620,2018-04-29,13,bioconda,1639632
50621,2017-09-12,11,anaconda,287946679324
50622,2019-07-14,17,pyviz,84653
50623,2019-05-11,11,bioconda,11536119881
50624,2019-02-10,18,conda-forge,90938204717
50625,2017-09-04,7,bioconda,4307144
50626,2018-01-04,15,conda-forge,187846884
50627,2017-05-05,14,anaconda,411899384944
50628,2018-08-24,12,pyviz,493435
50629,2017-08-09,3,bioconda,1390435
50630,2019-03-05,5,conda-forge,204486061121
50631,2017-05-08,20,anaconda,342775387417
50632,2017-04-19,21,anaconda,315815533979
50633,2018-10-24,7,pyviz,37494
50634,2017-12-20,22,bioconda,7798639
50635,2019-04-09,4,conda-forge,147526224036
50636,2017-05-17,19,conda-forge,102951105
50637,2018-05-30,7,pyviz,18744
50638,2017-10-23,11,conda-forge,89740004
50639,2019-04-15,1,bioconda,5376991
50640,2018-10-28,11,conda-forge,167036809
50641,2019-07-30,21,bioconda,16370995696
50642,2018-03-23,13,anaconda,438903065147
50643,2019-08-02,10,conda-forge,226446595309
50644,2017-04-08,8,bioconda,359239
50645,2017-05-17,2,bioconda,3295980
50646,2017-03-18,4,anaconda,78638440960
50647,2019-03-23,6,pyviz,73282
50648,2018-05-17,1,conda-forge,216706695
50649,2018-05-15,23,conda-forge,236607141
50650,2018-02-20,6,conda-forge,91707970
50651,2017-12-31,13,anaconda,643413584927
50652,2017-05-07,13,anaconda,112940466469
50653,2019-04-30,13,pyviz,1036078
50654,2017-04-09,21,bioconda,2500013
50655,2019-04-19,3,pyviz,5877
50656,2018-02-17,17,bioconda,1242885
50657,2019-07-26,2,pyviz,29826
50658,2017-06-28,12,anaconda,410981028650
50659,2017-01-10,3,anaconda,80322447485
50660,2017-04-11,0,conda-forge,58049651
50661,2018-06-27,1,bioconda,15450932
50662,2017-08-03,10,conda-forge,99137246
50663,2017-10-10,11,conda-forge,107742588
50664,2017-10-30,4,bioconda,1705255
50665,2019-05-30,21,conda-forge,566204705121
50666,2018-01-24,0,anaconda,339014198060
50667,2017-05-15,22,anaconda,259100006823
50668,2018-05-01,19,anaconda,661043606192
50669,2017-12-03,18,anaconda,212008522679
50670,2018-11-29,17,bioconda,6087851
50671,2019-08-29,10,anaconda,754483793529
50672,2019-04-10,11,conda-forge,190152170788
50673,2019-02-11,7,conda-forge,114659781079
50674,2017-06-08,9,bioconda,4866930
50675,2018-05-25,0,anaconda,510370438298
50676,2019-01-26,5,conda-forge,80924007986
50677,2019-08-21,14,conda-forge,313288218690
50678,2019-04-25,14,bioconda,20153583
50679,2019-04-24,10,bioconda,16434067
50680,2019-04-09,16,bioconda,13063940
50681,2018-02-24,0,conda-forge,132704385
50682,2019-03-08,16,anaconda,1394256119032
50683,2018-02-23,11,anaconda,337056675962
50684,2018-12-05,4,conda-forge,160671081764
50685,2019-04-13,6,pyviz,66091
50686,2017-12-03,0,anaconda,164760456438
50687,2019-08-16,0,pyviz,853628
50688,2018-02-09,0,conda-forge,171639698
50689,2018-07-13,10,pyviz,64206
50690,2018-12-09,7,bioconda,4011453
50691,2017-08-23,1,anaconda,257119190676
50692,2018-08-03,10,bioconda,5060734
50693,2018-05-02,18,anaconda,687955035710
50694,2019-05-24,16,anaconda,1614665455990
50695,2017-07-01,14,anaconda,103752750764
50696,2018-12-07,16,anaconda,1259404686308
50697,2018-09-16,6,conda-forge,200386482
50698,2019-03-13,4,bioconda,90421605
50699,2016-12-21,21,anaconda,149080468469
50700,2019-02-01,17,pyviz,160389
50701,2017-08-07,22,conda-forge,87371109
50702,2018-09-01,12,bioconda,2849844
50703,2017-06-26,20,conda-forge,63333024
50704,2019-03-18,0,anaconda,928697087666
50705,2017-08-16,22,anaconda,285793706255
50706,2017-03-01,0,anaconda,195880668701
50707,2017-06-08,10,conda-forge,70064902
50708,2019-06-13,8,anaconda,2050080068643
50709,2017-12-06,19,conda-forge,135329843
50710,2019-02-15,11,pyviz,417901
50711,2019-03-15,23,bioconda,7890596
50712,2019-07-02,21,pyviz,542602
50713,2018-10-26,14,pyviz,183776
50714,2018-08-28,0,pyviz,122454
50715,2018-08-25,6,anaconda,125184798326
50716,2019-07-03,17,conda-forge,451069428339
50717,2017-11-24,4,anaconda,194615078135
50718,2018-04-21,13,anaconda,308959934642
50719,2017-07-24,1,anaconda,133520847709
50720,2019-03-02,17,pyviz,601958
50721,2018-06-27,5,conda-forge,150488132
50722,2018-09-14,17,bioconda,11081157
50723,2017-05-14,6,anaconda,105575987109
50724,2018-12-13,14,pyviz,191251
50725,2017-10-23,12,bioconda,2759974
50726,2017-10-24,5,conda-forge,84748658
50727,2019-07-16,0,pyviz,41787
50728,2019-06-21,15,anaconda,1461694538724
50729,2018-04-03,4,bioconda,5462761
50730,2017-03-17,17,anaconda,559819089953
50731,2017-02-16,15,anaconda,356737392971
50732,2019-05-19,19,conda-forge,183255597785
50733,2018-05-17,11,bioconda,6161545
50734,2018-06-23,9,conda-forge,62031621
50735,2019-03-01,11,pyviz,378477
50736,2019-02-04,16,pyviz,299078
50737,2018-02-21,6,anaconda,525702639832
50738,2017-10-29,14,anaconda,200080791256
50739,2018-02-24,20,bioconda,1136960
50740,2017-11-26,13,bioconda,970979
50741,2017-06-05,8,conda-forge,35786680
50742,2019-04-02,17,anaconda,1460772771632
50743,2019-05-16,21,conda-forge,259546359667
50744,2019-01-01,5,pyviz,55014
50745,2017-07-20,17,conda-forge,101616496
50746,2019-06-27,11,anaconda,1336870716362
50747,2019-01-21,11,conda-forge,171471827091
50748,2019-02-07,22,anaconda,1279850199643
50749,2018-12-07,19,conda-forge,230540877699
50750,2017-06-11,14,conda-forge,41747132
50751,2017-10-19,18,bioconda,7356473
50752,2019-01-15,10,pyviz,32971
50753,2019-06-13,13,pyviz,384906
50754,2018-07-13,15,pyviz,4587
50755,2019-06-10,11,conda-forge,179093842443
50756,2019-03-26,13,conda-forge,299247553475
50757,2017-07-16,14,conda-forge,48124596
50758,2019-02-01,0,conda-forge,200892954437
50759,2018-12-28,20,conda-forge,88366567633
50760,2019-02-23,7,anaconda,1311121628236
50761,2017-10-03,9,anaconda,361864582650
50762,2018-06-26,17,bioconda,6842174
50763,2019-07-04,19,conda-forge,170400457171
50764,2019-03-09,13,conda-forge,163720888547
50765,2019-03-26,2,conda-forge,129520987830
50766,2018-05-09,13,conda-forge,190243363
50767,2019-02-21,12,anaconda,1256093426859
50768,2019-05-09,21,pyviz,75687
50769,2019-04-07,15,anaconda,725623963362
50770,2016-12-17,2,anaconda,75449606981
50771,2019-07-07,2,bioconda,3163282519
50772,2017-11-28,10,conda-forge,99821438
50773,2019-02-13,13,bioconda,12342272
50774,2019-08-20,21,bioconda,10649074499
50775,2019-01-22,1,bioconda,8245658
50776,2019-04-21,13,conda-forge,77625618787
50777,2018-12-19,8,anaconda,1201433508015
50778,2017-10-21,22,bioconda,964554
50779,2017-05-01,0,bioconda,963558
50780,2017-05-11,11,conda-forge,64812967
50781,2019-02-13,0,conda-forge,187410877063
50782,2017-07-15,13,anaconda,163340152352
50783,2019-05-09,5,conda-forge,192002246527
50784,2017-10-22,9,anaconda,172264235407
50785,2019-04-25,19,pyviz,70812
50786,2019-05-25,18,conda-forge,107068130800
50787,2018-09-29,3,conda-forge,245859615
50788,2018-01-13,12,conda-forge,81071175
50789,2019-03-09,6,anaconda,1590166326978
50790,2016-12-29,1,anaconda,79419562913
50791,2019-07-31,14,pyviz,720785
50792,2018-03-07,13,anaconda,538786112364
50793,2019-07-18,16,pyviz,563906
50794,2017-02-12,15,anaconda,178143709088
50795,2018-04-01,4,conda-forge,42265263
50796,2019-06-18,2,anaconda,2077663242155
50797,2018-05-02,21,anaconda,597656235406
50798,2017-09-13,9,anaconda,322686480437
50799,2018-02-06,18,bioconda,5842516
50800,2017-09-28,4,bioconda,968212
50801,2019-03-02,4,pyviz,73464
50802,2019-08-16,0,bioconda,6624349676
50803,2018-01-22,11,conda-forge,121350916
50804,2018-03-21,2,conda-forge,125506608
50805,2019-04-23,12,anaconda,1293262687886
50806,2019-08-02,6,conda-forge,226755883677
50807,2017-10-14,10,bioconda,820574
50808,2018-10-09,3,anaconda,677296896572
50809,2017-07-02,14,anaconda,126740219942
50810,2018-02-06,23,conda-forge,206803256
50811,2018-03-26,6,conda-forge,78548318
50812,2019-03-06,22,bioconda,17379272
50813,2018-02-23,7,anaconda,373650355463
50814,2018-09-08,13,pyviz,84683
50815,2017-01-03,15,anaconda,202261793735
50816,2019-01-03,9,conda-forge,130126580634
50817,2017-07-14,16,anaconda,341688770903
50818,2018-12-15,18,anaconda,585490647344
50819,2018-06-06,10,bioconda,6046611
50820,2018-12-21,14,conda-forge,204939760589
50821,2018-03-31,13,anaconda,189859593619
50822,2018-08-05,5,bioconda,3545401
50823,2019-03-25,1,pyviz,119250
50824,2019-02-14,19,conda-forge,267250368238
50825,2018-04-27,8,bioconda,4306908
50826,2018-10-13,3,bioconda,6336514
50827,2017-05-20,22,conda-forge,18607081
50828,2017-09-21,7,bioconda,3109326
50829,2018-06-21,23,bioconda,19712546
50830,2018-06-28,19,anaconda,719844120476
50831,2018-08-28,9,bioconda,13276746
50832,2019-07-02,22,anaconda,1119719230894
50833,2017-01-14,9,anaconda,122494315575
50834,2018-11-04,5,bioconda,1571712
50835,2018-11-30,1,bioconda,40412331
50836,2017-12-27,7,conda-forge,33501770
50837,2017-01-07,10,anaconda,57861406368
50838,2018-05-18,12,conda-forge,194756827
50839,2016-12-08,14,anaconda,139695968428
50840,2018-08-17,12,conda-forge,196007023
50841,2019-04-26,2,conda-forge,126216285767
50842,2019-07-21,19,pyviz,764822
50843,2018-09-05,16,pyviz,201161
50844,2018-10-15,10,anaconda,690365807764
50845,2017-06-12,11,bioconda,2384697
50846,2017-07-09,14,anaconda,158867951896
50847,2018-07-26,17,conda-forge,283769367
50848,2017-05-24,2,anaconda,181566699342
50849,2019-01-26,4,conda-forge,89959871310
50850,2018-03-31,19,conda-forge,70494546
50851,2019-06-30,18,conda-forge,96383788178
50852,2018-02-08,5,conda-forge,64843589
50853,2018-01-05,13,anaconda,471550761858
50854,2019-03-17,9,conda-forge,92633843509
50855,2018-01-14,0,conda-forge,57464345
50856,2017-08-02,1,conda-forge,86381300
50857,2017-09-03,2,conda-forge,40286592
50858,2019-08-24,10,anaconda,542159032744
50859,2018-03-30,19,anaconda,454296085160
50860,2019-06-24,14,bioconda,12937739320
50861,2017-06-12,8,anaconda,231109425043
50862,2019-02-21,14,conda-forge,238495376907
50863,2017-06-03,13,anaconda,136390749409
50864,2019-04-08,10,bioconda,28494797
50865,2017-08-30,3,conda-forge,41705025
